timestamp_ts,saddr,sport,daddr,dport,ipid,ttl,data
1527469222,200.90.157.149,11211,216.98.153.253,11211,0,50,0001000000010000535441542070696420323639380d0a5354415420757074696d652032343039300d0a535441542074696d6520313532373436393233310d0a535441542076657273696f6e20312e342e31370d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203230312e3235313430350d0a53544154207275736167655f73797374656d203934322e3435363732340d0a5354415420637572725f636f6e6e656374696f6e732031330d0a5354415420746f74616c5f636f6e6e656374696f6e732031340d0a5354415420636f6e6e656374696f6e5f737472756374757265732031340d0a535441542072657365727665645f6664732032300d0a5354415420636d645f676574203130333236363430380d0a5354415420636d645f736574203137370d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320333135340d0a53544154206765745f6d6973736573203130333236333235340d0a535441542064656c6574655f6d69737365732035330d0a535441542064656c6574655f686974732035310d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f7265616420313135393837303334360d0a535441542062797465735f7772697474656e20313236343734333639300d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c647320333339393534380d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320323239350d0a5354415420637572725f6974656d732031370d0a5354415420746f74616c5f6974656d73203137360d0a5354415420657870697265645f756e6665746368656420390d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d65642033330d0a454e440d0a
1527469222,219.152.30.182,11211,216.98.153.250,11211,35299,51,000100000002000053544154207069642031313230340d0a5354415420757074696d65203233323333300d0a535441542074696d6520313532373436393138310d0a535441542076657273696f6e20312e352e340d0a53544154206c69626576656e7420322e312e382d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f757365722034372e3833303639350d0a53544154207275736167655f73797374656d203134312e3931353432390d0a53544154206d61785f636f6e6e656374696f6e7320313032340d0a5354415420637572725f636f6e6e656374696f6e7320370d0a5354415420746f74616c5f636f6e6e656374696f6e732031380d0a535441542072656a65637465645f636f6e6e656374696f6e7320300d0a5354415420636f6e6e656374696f6e5f7374727563747572657320390d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333234323233340d0a5354415420636d645f73657420383739330d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732037353235360d0a53544154206765745f6d697373657320333136363937380d0a53544154206765745f6578706972656420300d0a53544154206765745f666c757368656420300d0a535441542064656c6574655f6d697373657320310d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642034343934303633360d0a535441542062797465735f7772697474656e2033323532303931333835350d0a53544154206c696d69745f6d61786279746573203533363837303931320d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a535441542074696d655f696e5f6c697374656e5f64697361626c65645f757320300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c64732039333232300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a5354415420736c61625f726561737369676e5f7265736375657320300d0a5354415420736c61625f726561737369676e5f6368756e6b5f7265736375657320300d0a5354415420736c61625f726561737369676e5f6576696374696f6e735f6e6f6d656d20300d0a5354415420736c61625f726561737369676e5f696e6c696e655f7265636c61696d20300d0a5354415420736c61625f726561737369676e5f627573795f6974656d7320300d0a5354415420736c61625f726561737369676e5f627573795f64656c6574657320300d0a5354415420736c61625f726561737369676e5f72756e6e696e6720300d0a5354415420736c6162735f6d6f76656420300d0a53544154206c72755f637261776c65725f72756e6e696e6720300d0a53544154206c72755f637261776c65725f7374617274732032333937300d0a53544154206c72755f6d61696e7461696e65725f6a
1527469223,103.204.177.150,11211,216.98.153.242,11211,16640,116,0001000000010000535441542070696420313332340d0a5354415420757074696d652038323736370d0a535441542074696d6520313532373436393230340d0a535441542076657273696f6e20312e322e360d0a5354415420706f696e7465725f73697a652033320d0a5354415420637572725f6974656d7320300d0a5354415420746f74616c5f6974656d7320300d0a5354415420627974657320300d0a5354415420637572725f636f6e6e656374696f6e7320310d0a5354415420746f74616c5f636f6e6e656374696f6e732033310d0a5354415420636f6e6e656374696f6e5f7374727563747572657320340d0a5354415420636d645f6765742033353034393339320d0a5354415420636d645f73657420300d0a53544154206765745f6869747320300d0a53544154206765745f6d69737365732033353034393339320d0a53544154206576696374696f6e7320300d0a535441542062797465735f72656164203437313635393730380d0a535441542062797465735f7772697474656e20323838393632383234390d0a53544154206c696d69745f6d617862797465732036373130383836340d0a53544154207468726561647320310d0a454e440d0a
1527469223,5.1.66.2,11211,216.98.153.232,11211,43205,58,000100000001000053544154207069642031300d0a5354415420757074696d652033363431333334320d0a535441542074696d6520313532373436393232330d0a535441542076657273696f6e20312e342e32300d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203231343330352e3237363030300d0a53544154207275736167655f73797374656d203139323139392e3133323030300d0a5354415420637572725f636f6e6e656374696f6e732032330d0a5354415420746f74616c5f636f6e6e656374696f6e73203730333533350d0a5354415420636f6e6e656374696f6e5f73747275637475726573203533380d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420363239323137393431360d0a5354415420636d645f73657420373935393334360d0a5354415420636d645f666c75736820313232380d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320313339323138393735370d0a53544154206765745f6d697373657320343839393938393635390d0a535441542064656c6574655f6d6973736573203339380d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d6473203335313632330d0a5354415420617574685f6572726f727320300d0a535441542062797465735f72656164203130323032373933333231350d0a535441542062797465735f7772697474656e2039333239363536323630333533310d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203136383433383330310d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313235393132340d0a5354415420637572725f6974656d73203934360d0a5354415420746f74616c5f6974656d7320373834343836370d0a5354415420657870697265645f756e666574636865642032333430320d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d6564203231333430330d0a5354415420637261776c65725f7265636c61696d656420300d0a454e440d0a
1527469225,138.204.13.198,11211,216.98.153.242,11211,54321,235,000100000001000073746174730a0d
1527469226,203.159.248.231,11211,216.98.153.231,11211,54321,221,000100000001000073746174730a0d
1527469226,39.107.240.60,11211,216.98.153.236,11211,0,48,
1527469228,103.37.138.237,11211,216.98.153.237,11211,0,48,0001000000010000535441542070696420373233350d0a5354415420757074696d6520383230353432350d0a535441542074696d6520313532373436393232380d0a535441542076657273696f6e20312e342e31370d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203134373237392e3335333133350d0a53544154207275736167655f73797374656d203138373033392e3635383634390d0a5354415420637572725f636f6e6e656374696f6e73203132380d0a5354415420746f74616c5f636f6e6e656374696f6e7320363839390d0a5354415420636f6e6e656374696f6e5f73747275637475726573203134370d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333239303239323730380d0a5354415420636d645f7365742034363536393030350d0a5354415420636d645f666c75736820363430333938300d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320313033373638303035350d0a53544154206765745f6d697373657320323235323631323635330d0a535441542064656c6574655f6d69737365732031313030363038320d0a535441542064656c6574655f6869747320343837393336330d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642037363837393030323733380d0a535441542062797465735f7772697474656e2036323534393139333339303333350d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203131383435323433340d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313334303435370d0a5354415420637572725f6974656d7320313537300d0a5354415420746f74616c5f6974656d732034323936363630360d0a5354415420657870697265645f756e6665746368656420343338363037360d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420363336313338330d0a454e440d0a
1527469228,50.201.217.223,11211,216.98.153.247,11211,54321,238,000100000001000073746174730a0d
1527469228,45.225.36.13,11211,216.98.153.245,11211,54321,218,000100000001000073746174730a0d
1527469231,59.110.169.84,11211,216.98.153.240,11211,33860,47,0001000000020000535441542070696420323033360d0a5354415420757074696d65203437323533320d0a535441542074696d6520313532373436393232360d0a535441542076657273696f6e20312e352e360d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220363532332e3730313537390d0a53544154207275736167655f73797374656d2033393131322e3331373032360d0a53544154206d61785f636f6e6e656374696f6e7320383139320d0a5354415420637572725f636f6e6e656374696f6e7320310d0a5354415420746f74616c5f636f6e6e656374696f6e732033310d0a535441542072656a65637465645f636f6e6e656374696f6e7320300d0a5354415420636f6e6e656374696f6e5f7374727563747572657320330d0a535441542072657365727665645f66647320350d0a5354415420636d645f676574203236323532373332370d0a5354415420636d645f73657420320d0a5354415420636d645f666c75736820330d0a5354415420636d645f746f75636820300d0a53544154206765745f68697473203230333731363834320d0a53544154206765745f6d69737365732035383831303438350d0a53544154206765745f6578706972656420300d0a53544154206765745f666c757368656420300d0a535441542064656c6574655f6d697373657320310d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f7265616420333730393532353035310d0a535441542062797465735f7772697474656e2031333432333236303035353438350d0a53544154206c696d69745f6d61786279746573203130333830393032340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a535441542074696d655f696e5f6c697374656e5f64697361626c65645f757320300d0a53544154207468726561647320310d0a5354415420636f6e6e5f7969656c647320323531393537300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a5354415420736c61625f726561737369676e5f7265736375657320300d0a5354415420736c61625f726561737369676e5f6368756e6b5f7265736375657320300d0a5354415420736c61625f726561737369676e5f6576696374696f6e735f6e6f6d656d20300d0a5354415420736c61625f726561737369676e5f696e6c696e655f7265636c61696d20300d0a5354415420736c61625f726561737369676e5f627573795f6974656d7320300d0a5354415420736c61625f726561737369676e5f627573795f64656c6574657320300d0a5354415420736c61625f726561737369676e5f72756e6e696e6720300d0a5354415420736c6162735f6d6f76656420300d0a53544154206c72755f637261776c65725f72756e6e696e6720300d0a53544154206c72755f637261776c65725f7374617274732034313035350d0a53544154206c72
1527469231,111.202.138.7,11211,216.98.153.247,11211,54321,191,000100000001000073746174730a0d
1527469231,78.36.163.207,11211,216.98.153.231,11211,23661,108,000180010001000073746174730a0d
1527469232,85.62.35.198,11211,216.98.153.238,11211,54321,229,000100000001000073746174730a0d
1527469232,128.241.3.69,11211,216.98.153.249,11211,26711,58,000100000001000053544154207069642031343535320d0a5354415420757074696d652031353435363730370d0a535441542074696d6520313532373436393233320d0a535441542076657273696f6e20312e342e31340d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220323038372e3232303932350d0a53544154207275736167655f73797374656d20373634392e3734363136360d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e732031383932333634390d0a5354415420636f6e6e656374696f6e5f737472756374757265732032320d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742034323035333132390d0a5354415420636d645f7365742032323231393135370d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732032343038303638350d0a53544154206765745f6d69737365732031373937323434340d0a535441542064656c6574655f6d697373657320323931330d0a535441542064656c6574655f686974732032313736330d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642037303633373138393637340d0a535441542062797465735f7772697474656e20323035363230363138353830330d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c647320300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a5354415420657870697265645f756e6665746368656420363435333238360d0a5354415420657669637465645f756e6665746368656420333134313831330d0a535441542062797465732034393331393131310d0a5354415420637572725f6974656d732031383532350d0a5354415420746f74616c5f6974656d732032323231393135370d0a53544154206576696374696f6e7320333832353035310d0a53544154207265636c61696d656420363635373033350d0a454e440d0a
1527469234,103.5.148.212,11211,216.98.153.244,11211,30633,45,0001000000010000535441542070696420323932330d0a5354415420757074696d65203530353637300d0a535441542074696d6520313532373436393234320d0a535441542076657273696f6e20312e342e33370d0a53544154206c69626576656e7420322e302e32322d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f757365722031333432302e3736373331390d0a53544154207275736167655f73797374656d203130373636332e3039333739350d0a5354415420637572725f636f6e6e656374696f6e732031330d0a5354415420746f74616c5f636f6e6e656374696f6e732032350d0a5354415420636f6e6e656374696f6e5f737472756374757265732031350d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420333338363830383330330d0a5354415420636d645f7365742032300d0a5354415420636d645f666c75736820370d0a5354415420636d645f746f75636820300d0a53544154206765745f68697473203234303532313436300d0a53544154206765745f6d697373657320333134363238363834330d0a53544154206765745f6578706972656420360d0a53544154206765745f666c757368656420330d0a535441542064656c6574655f6d697373657320320d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642033383633353233353739360d0a535441542062797465735f7772697474656e2031353839343434353439303435390d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a535441542074696d655f696e5f6c697374656e5f64697361626c65645f757320300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c6473203133343031333434320d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a53544154206c6f675f776f726b65725f64726f7070656420300d0a53544154206c6f675f776f726b65725f7772697474656e20300d0a53544154206c6f675f776174636865725f736b697070656420300d0a53544154206c6f675f776174636865725f73656e7420300d0a5354415420627974657320333139313138310d0a5354415420637572725f6974656d7320360d0a5354415420746f74616c5f6974656d732032300d0a5354415420657870697265645f756e6665746368656420340d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420350d0a5354415420637261776c65725f7265636c61696d656420300d0a5354415420637261776c65725f6974656d735f636865636b656420300d0a53544154206c72757461696c5f7265666c6f636b656420300d0a454e440d0a
1527469234,115.84.179.105,11211,216.98.153.249,11211,0,50,000100000001000053544154207069642032353034330d0a5354415420757074696d6520373432353831350d0a535441542074696d6520313532373436393234360d0a535441542076657273696f6e20312e342e31370d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f757365722031383138352e3736353334330d0a53544154207275736167655f73797374656d2034313138312e3431353437330d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e73203237390d0a5354415420636f6e6e656374696f6e5f737472756374757265732032310d0a535441542072657365727665645f6664732032300d0a5354415420636d645f67657420353539383234313636390d0a5354415420636d645f7365742031363630330d0a5354415420636d645f666c757368203433303035380d0a5354415420636d645f746f75636820300d0a53544154206765745f686974732036343238353538370d0a53544154206765745f6d697373657320353533333935363038320d0a535441542064656c6574655f6d69737365732034350d0a535441542064656c6574655f686974732034340d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f726561642031393635303334333832370d0a535441542062797465735f7772697474656e2032353133383736313637323631340d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c64732031373130353039350d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320313432343438340d0a5354415420637572725f6974656d7320340d0a5354415420746f74616c5f6974656d7320313134370d0a5354415420657870697265645f756e6665746368656420310d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420340d0a454e440d0a
1527469235,85.62.37.66,11211,216.98.153.254,11211,54321,229,000100000001000073746174730a0d
1527469238,218.5.41.123,11211,216.98.153.227,11211,32250,115,0001000000010000535441542070696420313634340d0a5354415420757074696d65203137303630370d0a535441542074696d6520313532373436393231300d0a535441542076657273696f6e20312e322e360d0a5354415420706f696e7465725f73697a652033320d0a5354415420637572725f6974656d73203333380d0a5354415420746f74616c5f6974656d73203831340d0a53544154206279746573203831323035320d0a5354415420637572725f636f6e6e656374696f6e7320360d0a5354415420746f74616c5f636f6e6e656374696f6e732034380d0a5354415420636f6e6e656374696f6e5f737472756374757265732031320d0a5354415420636d645f676574203132303836313536360d0a5354415420636d645f736574203831340d0a53544154206765745f686974732033353738390d0a53544154206765745f6d6973736573203132303832353737370d0a53544154206576696374696f6e7320300d0a535441542062797465735f7265616420313436383030373731340d0a535441542062797465735f7772697474656e20313538313230373338340d0a53544154206c696d69745f6d6178627974657320333136353635303934340d0a53544154207468726561647320310d0a454e440d0a
1527469240,109.175.29.244,11211,216.98.153.244,11211,54321,222,000100000001000073746174730a0d
1527469241,174.137.136.246,11211,216.98.153.250,11211,50030,49,000100000001000053544154207069642032383535320d0a5354415420757074696d65203530363335330d0a535441542074696d6520313532373436393234300d0a535441542076657273696f6e20312e342e32310d0a53544154206c69626576656e7420322e302e32312d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f7573657220313937332e3935363334330d0a53544154207275736167655f73797374656d2031323730392e3336343834320d0a5354415420637572725f636f6e6e656374696f6e7320390d0a5354415420746f74616c5f636f6e6e656374696f6e732031300d0a5354415420636f6e6e656374696f6e5f737472756374757265732031300d0a535441542072657365727665645f6664732032300d0a5354415420636d645f676574203737333831353936300d0a5354415420636d645f7365742033330d0a5354415420636d645f666c7573682031320d0a5354415420636d645f746f75636820300d0a53544154206765745f6869747320300d0a53544154206765745f6d6973736573203737333831353936300d0a535441542064656c6574655f6d69737365732033360d0a535441542064656c6574655f6869747320300d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f7265616420383734333732323230330d0a535441542062797465735f7772697474656e2031373533373431333134380d0a53544154206c696d69745f6d61786279746573203533363837303931320d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c64732033323931303539360d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a5354415420627974657320363137330d0a5354415420637572725f6974656d7320310d0a5354415420746f74616c5f6974656d732033330d0a5354415420657870697265645f756e6665746368656420320d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d656420320d0a5354415420637261776c65725f7265636c61696d656420300d0a53544154206c72757461696c5f7265666c6f636b656420300d0a454e440d0a
1527469241,50.201.217.200,11211,216.98.153.252,11211,54321,238,000100000001000073746174730a0d
1527469241,43.252.156.245,11211,216.98.153.253,11211,14304,55,0001000000010000535441542070696420373236360d0a5354415420757074696d65203434383839310d0a535441542074696d6520313532373436393234300d0a535441542076657273696f6e20312e342e33370d0a53544154206c69626576656e7420322e302e32322d737461626c650d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f75736572203134332e3937323030300d0a53544154207275736167655f73797374656d203731332e3834303030300d0a5354415420637572725f636f6e6e656374696f6e732031330d0a5354415420746f74616c5f636f6e6e656374696f6e732032330d0a5354415420636f6e6e656374696f6e5f737472756374757265732031350d0a535441542072657365727665645f6664732032300d0a5354415420636d645f6765742039353833343834320d0a5354415420636d645f7365742038360d0a5354415420636d645f666c75736820300d0a5354415420636d645f746f75636820300d0a53544154206765745f68697473203634300d0a53544154206765745f6d69737365732039353833343230320d0a53544154206765745f657870697265642031370d0a53544154206765745f666c757368656420300d0a535441542064656c6574655f6d697373657320300d0a535441542064656c6574655f686974732034340d0a5354415420696e63725f6d697373657320300d0a5354415420696e63725f6869747320300d0a5354415420646563725f6d697373657320300d0a5354415420646563725f6869747320300d0a53544154206361735f6d697373657320300d0a53544154206361735f6869747320300d0a53544154206361735f62616476616c20300d0a5354415420746f7563685f6869747320300d0a5354415420746f7563685f6d697373657320300d0a5354415420617574685f636d647320300d0a5354415420617574685f6572726f727320300d0a535441542062797465735f7265616420313036373832313731350d0a535441542062797465735f7772697474656e20313234353938313239310d0a53544154206c696d69745f6d617862797465732036373130383836340d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a535441542074696d655f696e5f6c697374656e5f64697361626c65645f757320300d0a53544154207468726561647320340d0a5354415420636f6e6e5f7969656c647320343130373137300d0a5354415420686173685f706f7765725f6c6576656c2031360d0a5354415420686173685f6279746573203532343238380d0a5354415420686173685f69735f657870616e64696e6720300d0a53544154206d616c6c6f635f6661696c7320300d0a53544154206c6f675f776f726b65725f64726f7070656420300d0a53544154206c6f675f776f726b65725f7772697474656e20300d0a53544154206c6f675f776174636865725f736b697070656420300d0a53544154206c6f675f776174636865725f73656e7420300d0a5354415420627974657320323038333538320d0a5354415420637572725f6974656d7320320d0a5354415420746f74616c5f6974656d732038360d0a5354415420657870697265645f756e666574636865642031310d0a5354415420657669637465645f756e6665746368656420300d0a53544154206576696374696f6e7320300d0a53544154207265636c61696d65642032330d0a5354415420637261776c65725f7265636c61696d656420300d0a5354415420637261776c65725f6974656d735f636865636b656420300d0a53544154206c72757461696c5f7265666c6f636b656420300d0a454e440d0a
1527469242,198.100.107.43,11211,216.98.153.231,11211,0,51,000100000001000053544154207069642032393137330d0a5354415420757074696d6520313039383138310d0a535441542074696d6520313532373436393234310d0a535441542076657273696f6e20312e322e380d0a5354415420706f696e7465725f73697a652036340d0a53544154207275736167655f757365722031383633362e3739323737360d0a53544154207275736167655f73797374656d203132333733362e3930323133310d0a5354415420637572725f6974656d73203430373730330d0a5354415420746f74616c5f6974656d73203231383938373335380d0a53544154206279746573203635363539343336370d0a5354415420637572725f636f6e6e656374696f6e73203830390d0a5354415420746f74616c5f636f6e6e656374696f6e7320313735363635340d0a5354415420636f6e6e656374696f6e5f7374727563747572657320313034350d0a5354415420636d645f666c75736820300d0a5354415420636d645f67657420313533323935323137310d0a5354415420636d645f736574203231383938373335380d0a53544154206765745f6869747320313138383938333639390d0a53544154206765745f6d6973736573203334333936383437320d0a53544154206576696374696f6e7320353133383531350d0a535441542062797465735f7265616420323738313537323738373337390d0a535441542062797465735f7772697474656e2033393233373937333334383431310d0a53544154206c696d69745f6d61786279746573203734363538363131320d0a53544154207468726561647320320d0a5354415420616363657074696e675f636f6e6e7320310d0a53544154206c697374656e5f64697361626c65645f6e756d20300d0a454e440d0a
1527469242,46.24.40.186,11211,216.98.153.250,11211,54321,214,000100000001000073746174730a0d
